voxel x y z ROI pvalue
3345 25 57 6 17 0.7439137
3346 28 57 6 1 0.006759964
3347 29 57 6 1 2.090988e-06
3348 30 57 6 1 0.005475374
3349 31 57 6 1 0.921716
3350 32 57 6 1 0.04467114
3351 33 57 6 1 0.0264215
3352 34 57 6 1 9.438243e-09
3353 35 57 6 1 0.0004183871
3354 36 57 6 1 0.1397858
3355 40 57 6 6 0.4882532
3356 41 57 6 6 0.09055479
3357 42 57 6 6 0.2052866
3358 43 57 6 6 0.738229
3359 44 57 6 6 0.1239357
3360 45 57 6 6 0.2607603
3361 46 57 6 6 0.3713922
3362 47 57 6 6 0.1063082
3363 20 58 6 17 0.17622
3364 21 58 6 17 0.9593973
3365 22 58 6 17 0.6655816
3366 23 58 6 17 0.2706452
3367 24 58 6 17 0.3931227
3368 25 58 6 17 0.02119588
3369 28 58 6 1 0.306609
3370 29 58 6 1 0.0004250618
3371 30 58 6 1 0.0001385002
3372 31 58 6 1 0.00204596
3373 32 58 6 1 0.7586472
3374 33 58 6 1 0.2512479
3375 34 58 6 1 0.001540942
3376 35 58 6 1 6.623069e-05
3377 36 58 6 1 0.0005973753
3378 40 58 6 6 0.2358167
3379 41 58 6 6 0.3750573
3380 42 58 6 6 0.1583102
3381 43 58 6 6 0.3378903
3382 44 58 6 6 0.726345
3383 45 58 6 6 0.03508733
3384 46 58 6 6 0.07449895
3385 20 59 6 17 0.08665463
3386 21 59 6 17 0.9240769
3387 22 59 6 17 0.4569154
3388 23 59 6 17 0.03491507
3389 24 59 6 17 0.420295
3390 25 59 6 17 0.07383122
3391 26 59 6 17 0.7728715
3392 28 59 6 1 0.5444109
3393 29 59 6 1 0.01071215
3394 30 59 6 1 0.002238228
3395 31 59 6 1 0.797979
3396 32 59 6 1 0.7506119
3397 33 59 6 1 0.176648
3398 34 59 6 1 0.5102387
3399 35 59 6 1 4.771644e-07
3400 36 59 6 1 3.959336e-09
3401 40 59 6 6 0.5447532
3402 41 59 6 6 0.08203953
3403 42 59 6 6 0.3606347
3404 43 59 6 6 0.9618854
3405 44 59 6 6 0.245973
3406 45 59 6 6 0.1881239
3407 21 60 6 17 0.1878922
3408 22 60 6 17 0.01526872
3409 23 60 6 17 0.5666438
3410 24 60 6 17 0.7148031
3411 25 60 6 17 0.6699035
3412 26 60 6 17 0.298728
3413 28 60 6 1 0.703118
3414 29 60 6 1 0.9655158
3415 30 60 6 1 0.08555964
3416 31 60 6 1 0.005157837
3417 32 60 6 1 0.01091962
3418 33 60 6 1 0.20795
3419 34 60 6 1 0.9122068
3420 35 60 6 1 0.007436139
3421 43 60 6 6 0.2257896
3422 44 60 6 6 0.8387174
3423 29 61 6 1 0.4545314
3424 30 61 6 1 0.2023994
3425 33 61 6 1 0.9534048
3426 34 61 6 1 0.2779313
3427 35 61 6 1 0.4178457
3428 29 62 6 1 0.01338731
3429 33 62 6 1 4.792112e-05
3430 34 62 6 1 0.7718574
3431 26 13 7 13 0.01435672
3432 25 14 7 13 0.757742
3433 26 14 7 13 0.1158463
3434 38 14 7 2 0.01985738
3435 39 14 7 2 0.01159157
3436 40 14 7 2 0.0006302989
3437 24 15 7 13 0.03379931
3438 25 15 7 13 0.7785661
3439 26 15 7 13 0.6160544
3440 38 15 7 2 0.002624299
3441 39 15 7 2 7.736443e-05
3442 40 15 7 2 0.006628613
3443 41 15 7 2 0.5633957
3444 22 16 7 13 0.3453471
3445 23 16 7 13 0.8331399
3446 24 16 7 13 0.2372845
3447 25 16 7 13 0.5537883
3448 26 16 7 13 0.1634787
3449 37 16 7 2 0.4085355
3450 38 16 7 2 0.5701873
3451 39 16 7 2 0.001864893
3452 40 16 7 2 0.002067365
3453 41 16 7 2 0.5185744
3454 42 16 7 2 0.8315992
3455 22 17 7 13 0.1336506
3456 23 17 7 13 0.6378078
3457 24 17 7 13 0.7637636
3458 25 17 7 13 0.1331527
3459 26 17 7 13 0.07396727
3460 37 17 7 2 0.04545975
3461 38 17 7 2 0.1947748
3462 39 17 7 2 0.01342921
3463 40 17 7 2 0.126782
3464 41 17 7 2 0.2498881
3465 42 17 7 2 0.8782991
3466 21 18 7 13 0.01189108
3467 22 18 7 13 0.6196932
3468 23 18 7 13 0.6676364
3469 24 18 7 13 0.1449043
3470 25 18 7 13 0.03354782
3471 38 18 7 2 0.7869331
3472 39 18 7 2 0.004754651
3473 40 18 7 2 0.912993
3474 41 18 7 2 0.4315071
3475 42 18 7 2 0.09255502
3476 43 18 7 2 0.6114263
3477 20 19 7 13 0.03066572
3478 21 19 7 13 0.9558525
3479 22 19 7 13 0.9471247
3480 23 19 7 13 0.4657045
3481 24 19 7 13 0.5428638
3482 39 19 7 2 0.3066169
3483 40 19 7 2 0.8463471
3484 41 19 7 2 0.8185368
3485 42 19 7 2 0.3422932
3486 43 19 7 2 0.9927077
3487 44 19 7 2 0.9846611
3488 20 20 7 13 0.5668602
3489 21 20 7 13 0.169493
3490 22 20 7 13 0.4355249
3491 23 20 7 13 0.9677008
3492 39 20 7 2 0.3521898
3493 40 20 7 2 0.07978778
3494 41 20 7 2 0.7263108
3495 42 20 7 2 0.2835429
3496 43 20 7 2 0.4115594
3497 44 20 7 2 0.6554364
3498 45 20 7 2 0.8452
3499 19 21 7 13 0.4758092
3500 20 21 7 13 0.02162639
3501 21 21 7 13 0.3347373
3502 22 21 7 13 0.4257007
3503 23 21 7 13 0.5918178
3504 39 21 7 2 0.8388186
3505 40 21 7 2 0.2346994
3506 41 21 7 2 0.1567817
3507 42 21 7 2 0.01065473
3508 43 21 7 2 0.7584156
3509 44 21 7 2 0.6425509
3510 45 21 7 2 0.8838343
3511 18 22 7 23 0.443763
3512 19 22 7 23 0.440037
3513 20 22 7 23 0.01106983
3514 21 22 7 23 0.36535
3515 22 22 7 23 0.4929135
3516 23 22 7 23 0.6243379
3517 24 22 7 23 0.3205504
3518 39 22 7 2 0.1030477
3519 40 22 7 2 0.5221303
3520 41 22 7 2 0.2345878
3521 42 22 7 2 0.1334614
3522 43 22 7 2 0.1724394
3523 44 22 7 2 0.5382031
3524 45 22 7 2 0.009026208
3525 46 22 7 2 0.0006549879
3526 18 23 7 23 0.05255202
3527 19 23 7 23 0.2990762
3528 20 23 7 23 0.1535358
3529 21 23 7 23 0.2249092
3530 22 23 7 23 0.987131
3531 23 23 7 23 0.6723548
3532 24 23 7 23 0.01875688
3533 40 23 7 2 0.05377823
3534 41 23 7 2 0.8224036
3535 42 23 7 2 0.4634802
3536 43 23 7 2 0.3193832
3537 44 23 7 12 0.4954184
3538 45 23 7 12 0.1935753
3539 46 23 7 12 0.4502626
3540 47 23 7 12 0.2607921
3541 17 24 7 18 0.5038045
3542 18 24 7 23 0.4492753
3543 19 24 7 23 0.7231086
3544 20 24 7 23 0.639285
3545 21 24 7 23 0.001686004
3546 22 24 7 23 0.311293
3547 23 24 7 23 0.8981321
3548 24 24 7 23 0.645594
3549 41 24 7 12 0.8187779
3550 42 24 7 12 0.2942716
3551 43 24 7 12 0.2401552
3552 44 24 7 12 0.2444176
3553 45 24 7 12 0.8037976
3554 46 24 7 12 0.5115475
3555 47 24 7 12 0.3764181
3556 48 24 7 12 0.04218999
3557 17 25 7 18 0.8781403
3558 18 25 7 23 0.8597444
3559 19 25 7 23 0.1265891
3560 20 25 7 23 0.05042063
3561 21 25 7 23 1.156454e-05
3562 22 25 7 23 0.0006189899
3563 23 25 7 23 9.404025e-06
3564 41 25 7 12 0.3761821
3565 42 25 7 12 0.3879424
3566 43 25 7 12 0.6014373
3567 44 25 7 12 0.3523964
3568 45 25 7 12 0.09709597
3569 46 25 7 12 0.6816471
3570 47 25 7 12 0.004103189
3571 48 25 7 12 0.1670729
3572 17 26 7 18 0.2706125
3573 18 26 7 23 0.5875784
3574 19 26 7 18 0.7140684
3575 20 26 7 18 0.0004728816
3576 21 26 7 18 0.0001604374
3577 22 26 7 18 0.00371878
3578 41 26 7 12 0.5954855
3579 42 26 7 12 0.6737791
3580 43 26 7 12 0.1932417
3581 44 26 7 12 0.3799124
3582 45 26 7 12 0.7124346
3583 46 26 7 12 0.6588264
3584 47 26 7 12 0.5678058
3585 48 26 7 12 0.6532281
3586 17 27 7 18 0.04013284
3587 18 27 7 18 0.6528569
3588 19 27 7 18 0.860639
3589 20 27 7 18 0.3888235
3590 21 27 7 18 0.0689791
3591 41 27 7 12 0.00916309
3592 42 27 7 12 0.0001517876
3593 43 27 7 12 0.02351051
3594 44 27 7 12 0.7595132
3595 45 27 7 12 0.1852649
3596 46 27 7 12 0.9616943
3597 47 27 7 12 0.5940125
3598 48 27 7 12 0.08293531
3599 17 28 7 18 0.1320782
3600 18 28 7 18 0.654298
3601 19 28 7 18 0.2187624
3602 20 28 7 18 0.8067355
3603 41 28 7 12 0.2749087
3604 42 28 7 12 0.002230089
3605 43 28 7 12 0.02119266
3606 44 28 7 12 0.535023
3607 45 28 7 12 0.849807
3608 46 28 7 12 0.4200243
3609 47 28 7 12 0.8610193
3610 48 28 7 12 0.9522376
3611 49 28 7 12 0.9702273
3612 17 29 7 18 0.009684399
3613 18 29 7 18 0.1513931
3614 19 29 7 18 0.5168313
3615 20 29 7 18 0.1949839
3616 41 29 7 12 0.4328109
3617 42 29 7 12 0.0595388
3618 43 29 7 12 0.6057595
3619 44 29 7 12 0.8506375
3620 45 29 7 12 0.01121604
3621 46 29 7 12 0.6619257
3622 47 29 7 12 0.1173801
3623 48 29 7 12 0.2220996
3624 49 29 7 12 0.05927577
3625 16 30 7 18 0.5664769
3626 17 30 7 18 0.02364636
3627 18 30 7 18 0.5754252
3628 19 30 7 18 0.03446475
3629 43 30 7 7 0.04982832
3630 44 30 7 7 0.2852345
3631 45 30 7 7 0.1148957
3632 46 30 7 7 0.8944095
3633 47 30 7 7 0.2187366
3634 48 30 7 12 0.5381992
3635 49 30 7 12 0.7921774
3636 15 31 7 18 0.03403898
3637 16 31 7 18 0.4271335
3638 17 31 7 18 0.07936875
3639 18 31 7 18 0.439098
3640 43 31 7 7 0.0008357133
3641 44 31 7 7 0.08689195
3642 45 31 7 7 0.3642234
3643 46 31 7 7 0.6190325
3644 47 31 7 7 0.4527366
3645 48 31 7 7 0.9980192
3646 49 31 7 12 0.4551064
3647 15 32 7 18 0.1907907
3648 16 32 7 18 0.001482492
3649 17 32 7 18 0.8875715
3650 18 32 7 18 0.7240965
3651 43 32 7 7 0.008313385
3652 44 32 7 7 0.0374325
3653 45 32 7 7 0.9943404
3654 46 32 7 7 0.001964037
3655 47 32 7 7 0.1820334
3656 48 32 7 7 0.5834491
3657 49 32 7 7 0.7941232
3658 14 33 7 18 0.6869365
3659 15 33 7 18 0.6873909
3660 16 33 7 18 0.3517279
3661 17 33 7 18 0.2862007
3662 45 33 7 7 0.4195252
3663 46 33 7 7 0.1830448
3664 47 33 7 7 0.006858193
3665 48 33 7 7 6.634492e-05
3666 49 33 7 7 0.005539497
3667 50 33 7 7 0.1008238
3668 49 36 7 11 0.6735546
3669 50 36 7 11 0.0140735
3670 48 37 7 11 8.624836e-05
3671 51 37 7 11 0.1046114
3672 16 38 7 22 0.4050094
3673 17 38 7 22 0.2454023
3674 18 38 7 22 0.3091266
3675 19 38 7 22 0.04780188
3676 46 38 7 11 0.3591493
3677 47 38 7 11 0.3620053
3678 14 39 7 22 0.3541185
3679 15 39 7 22 0.2277774
3680 16 39 7 22 0.5444619
3681 17 39 7 22 0.807349
3682 18 39 7 22 0.4696205
3683 19 39 7 22 0.6350593
3684 46 39 7 11 0.08332882
3685 51 39 7 11 0.7557323
3686 14 40 7 22 0.02760539
3687 15 40 7 22 0.0481933
3688 16 40 7 22 0.980102
3689 17 40 7 22 0.7493197
3690 18 40 7 22 0.3764551
3691 19 40 7 22 0.3725434
3692 20 40 7 22 0.260049
3693 45 40 7 11 0.0114735
3694 51 40 7 11 0.8148284
3695 14 41 7 22 0.9852502
3696 15 41 7 22 0.3467881
3697 16 41 7 22 0.1231548
3698 17 41 7 22 0.7632572
3699 18 41 7 22 0.9644797
3700 19 41 7 22 0.121138
3701 20 41 7 22 0.9499085
3702 21 41 7 22 0.1296788
3703 22 41 7 22 0.08379327
3704 43 41 7 11 0.9763214
3705 44 41 7 11 0.3466374
3706 51 41 7 11 0.1864909
3707 14 42 7 22 0.4276086
3708 15 42 7 22 0.3783473
3709 16 42 7 22 0.3878522
3710 17 42 7 22 0.1653017
3711 18 42 7 22 0.4808329
3712 19 42 7 22 0.8491666
3713 20 42 7 22 0.3814097
3714 21 42 7 22 0.6211589
3715 22 42 7 22 0.45384
3716 43 42 7 11 0.1823586
3717 50 42 7 11 0.3713543
3718 51 42 7 11 0.5236472
3719 14 43 7 22 0.1255643
3720 15 43 7 22 0.488023
3721 16 43 7 22 0.07428644
3722 17 43 7 22 0.062192
3723 18 43 7 22 0.9958727
3724 19 43 7 22 0.9221767
3725 20 43 7 22 0.3239409
3726 21 43 7 22 0.9442794
3727 22 43 7 22 0.487724
3728 43 43 7 11 0.4040076
3729 50 43 7 11 0.7950296
3730 14 44 7 22 0.8322353
3731 15 44 7 22 0.2459695
3732 16 44 7 22 0.6528895
3733 17 44 7 22 0.6150084
3734 18 44 7 22 0.1011153
3735 19 44 7 22 0.1421123
3736 20 44 7 22 0.7679093
3737 21 44 7 22 0.9198231
3738 43 44 7 11 0.922847
3739 50 44 7 11 0.9743521
3740 14 45 7 22 0.6201596
3741 15 45 7 22 0.3621434
3742 16 45 7 22 0.8932716
3743 17 45 7 22 0.9293241
3744 18 45 7 22 0.08737624
3745 19 45 7 22 0.839065
3746 20 45 7 22 0.9681968
3747 21 45 7 22 0.9822937
3748 44 45 7 11 0.1610246
3749 50 45 7 11 0.3189916
3750 15 46 7 22 0.01315803
3751 16 46 7 22 0.2416275
3752 17 46 7 22 0.7947303
3753 18 46 7 22 0.05213111
3754 19 46 7 22 0.1339166
3755 20 46 7 22 0.2702463
3756 21 46 7 22 0.8184574
3757 44 46 7 11 0.5847045
3758 50 46 7 11 0.3033617
3759 15 47 7 22 0.6641281
3760 16 47 7 22 0.1127082
3761 17 47 7 22 0.1759313
3762 18 47 7 22 0.9200199
3763 19 47 7 22 0.8881389
3764 20 47 7 22 0.8485359
3765 21 47 7 22 0.7676403
3766 44 47 7 11 0.7103968
3767 49 47 7 11 0.2637689
3768 50 47 7 11 0.5044283
3769 15 48 7 22 0.08977206
3770 16 48 7 22 0.2805092
3771 17 48 7 22 0.04063355
3772 18 48 7 22 0.2980031
3773 19 48 7 22 0.194978
3774 20 48 7 22 0.2051313
3775 21 48 7 22 0.2201494
3776 44 48 7 11 0.398312
3777 46 48 7 11 0.5963621
3778 47 48 7 11 0.8943185
3779 48 48 7 11 0.0242325
3780 49 48 7 6 0.9683889
3781 50 48 7 6 0.02633511
3782 15 49 7 22 0.2591181
3783 16 49 7 22 0.8091965
3784 17 49 7 22 0.458726
3785 18 49 7 17 0.5311443
3786 19 49 7 17 0.3815197
3787 20 49 7 17 0.7703346
3788 43 49 7 6 0.01479386
3789 44 49 7 6 0.1492108
3790 45 49 7 11 0.09240577
3791 46 49 7 6 0.1948086
3792 47 49 7 6 0.6459135
3793 48 49 7 6 0.0001291208
3794 49 49 7 6 0.1473936
3795 50 49 7 6 0.7040476
3796 15 50 7 17 0.4059774
3797 16 50 7 17 0.9424453
3798 17 50 7 17 0.3600882
3799 18 50 7 17 0.4676987
3800 19 50 7 17 0.2933632
3801 20 50 7 17 0.07966048
3802 21 50 7 17 0.6054424
3803 43 50 7 6 0.3426297
3804 44 50 7 6 0.8445593
3805 45 50 7 6 0.9329348
3806 46 50 7 6 0.4531546
3807 47 50 7 6 0.4095261
3808 48 50 7 6 0.5121912
3809 49 50 7 6 0.0004040744
3810 50 50 7 6 0.1185187
3811 15 51 7 17 0.2096129
3812 16 51 7 17 0.3273811
3813 17 51 7 17 0.6679901
3814 18 51 7 17 0.4179387
3815 19 51 7 17 0.8775673
3816 20 51 7 17 0.2724086
3817 21 51 7 17 0.7142648
3818 43 51 7 6 0.04585399
3819 44 51 7 6 0.7152367
3820 45 51 7 6 0.2273891
3821 46 51 7 6 0.6061317
3822 47 51 7 6 0.2302417
3823 48 51 7 6 0.08448628
3824 49 51 7 6 0.7484353
3825 50 51 7 6 0.07527588
3826 15 52 7 17 0.149881
3827 16 52 7 17 0.01413677
3828 17 52 7 17 0.4264842
3829 18 52 7 17 0.2003141
3830 19 52 7 17 0.2728388
3831 20 52 7 17 0.7263817
3832 21 52 7 17 0.6768077
3833 22 52 7 17 0.5462609
3834 42 52 7 6 0.0003370677
3835 43 52 7 6 0.9456381
3836 44 52 7 6 0.2961967
3837 45 52 7 6 0.09434498
3838 46 52 7 6 0.09991547
3839 47 52 7 6 0.06724804
3840 48 52 7 6 0.2635329
3841 49 52 7 6 0.2158628
3842 50 52 7 6 0.6065345
3843 17 53 7 17 0.6610584
3844 18 53 7 17 0.5670329
3845 19 53 7 17 0.4128112
3846 20 53 7 17 0.5621005
3847 21 53 7 17 0.510482
3848 22 53 7 17 0.4440146
3849 27 53 7 1 8.868007e-06
3850 28 53 7 1 2.151218e-07
3851 29 53 7 1 0.007223108
3852 30 53 7 1 0.01500898
3853 31 53 7 1 0.7955839
3854 32 53 7 1 0.01759829
3855 33 53 7 1 0.004871473
3856 34 53 7 1 0.03413725
3857 35 53 7 1 5.674243e-06
3858 36 53 7 1 1.242619e-05
3859 37 53 7 1 0.01341672
3860 42 53 7 6 0.2035472
3861 43 53 7 6 0.3016663
3862 44 53 7 6 0.05143514
3863 45 53 7 6 0.1002429
3864 46 53 7 6 0.8032422
3865 47 53 7 6 0.09115333
3866 48 53 7 6 0.06188226
3867 49 53 7 6 0.537712
3868 17 54 7 17 0.0266693
3869 18 54 7 17 0.1288223
3870 19 54 7 17 0.27189
3871 20 54 7 17 0.7226876
3872 21 54 7 17 0.4740177
3873 22 54 7 17 0.03255291
3874 23 54 7 17 0.7215098
3875 27 54 7 1 0.4117386
3876 28 54 7 1 0.514757
3877 29 54 7 1 0.8337002
3878 30 54 7 1 0.143664
3879 31 54 7 1 0.8990506
3880 32 54 7 1 0.01342563
3881 33 54 7 1 0.006591978
3882 34 54 7 1 0.1942895
3883 35 54 7 1 1.931155e-05
3884 36 54 7 1 0.002964084
3885 37 54 7 1 0.1153192
3886 42 54 7 6 0.3397167
3887 43 54 7 6 0.09446064
3888 44 54 7 6 0.17999
3889 45 54 7 6 0.7792693
3890 46 54 7 6 0.01101015
3891 47 54 7 6 0.1132665
3892 48 54 7 6 0.1922905
3893 18 55 7 17 0.7925907
3894 19 55 7 17 0.5851445
3895 20 55 7 17 0.933612
3896 21 55 7 17 0.7513226
3897 22 55 7 17 0.2048971
3898 23 55 7 17 0.39148
3899 27 55 7 1 0.6552588
3900 28 55 7 1 0.588943
3901 29 55 7 1 0.48659
3902 30 55 7 1 0.9140668
3903 31 55 7 1 0.08482144
3904 32 55 7 1 0.3173428
3905 33 55 7 1 0.1059987
3906 34 55 7 1 0.8823553
3907 35 55 7 1 0.7845624
3908 36 55 7 1 0.2568395
3909 37 55 7 1 0.9174693
3910 42 55 7 6 0.9238922
3911 43 55 7 6 0.1675118
3912 44 55 7 6 0.3899702
3913 45 55 7 6 0.9315273
3914 46 55 7 6 0.2871114
3915 47 55 7 6 0.1778799
3916 48 55 7 6 0.06829377
3917 18 56 7 17 0.7340414
3918 19 56 7 17 0.3278554
3919 20 56 7 17 0.3181049
3920 21 56 7 17 0.3490018
3921 22 56 7 17 0.1458723
3922 23 56 7 17 0.2069076
3923 28 56 7 1 0.2763875
3924 29 56 7 1 0.5506744
3925 30 56 7 1 0.1895814
3926 31 56 7 1 0.3105151
3927 32 56 7 1 0.6780656
3928 33 56 7 1 0.7679106
3929 34 56 7 1 0.8768318
3930 35 56 7 1 0.2933403
3931 36 56 7 1 0.03131464
3932 41 56 7 6 0.3607298
3933 42 56 7 6 0.4867156
3934 43 56 7 6 0.2774652
3935 44 56 7 6 0.1353932
3936 45 56 7 6 0.2912538
3937 46 56 7 6 0.4170085
3938 47 56 7 6 0.3337963
3939 19 57 7 17 0.1401129
3940 20 57 7 17 0.8230007
3941 21 57 7 17 0.9044659
3942 22 57 7 17 0.6549121
3943 23 57 7 17 0.4911767
3944 24 57 7 17 0.9972157
3945 28 57 7 1 0.9914738
3946 29 57 7 1 0.6228039
3947 30 57 7 1 0.2871604
3948 31 57 7 1 0.5453648
3949 32 57 7 1 0.2990393
3950 33 57 7 1 0.2853609
3951 34 57 7 1 0.5000859
3952 35 57 7 1 0.9570706
3953 36 57 7 1 0.0008436049
3954 41 57 7 6 0.4670567
3955 42 57 7 6 0.6612208
3956 43 57 7 6 0.04279795
3957 44 57 7 6 0.6572301
3958 45 57 7 6 0.05638441
3959 46 57 7 6 0.642054
3960 47 57 7 6 0.9613583
3961 19 58 7 17 0.2458772
3962 20 58 7 17 0.1919081
3963 21 58 7 17 0.1116159
3964 22 58 7 17 0.5754601
3965 23 58 7 17 0.8980914
3966 24 58 7 17 0.1449356
3967 29 58 7 1 0.2935929
3968 30 58 7 1 0.09634268
3969 31 58 7 1 0.1978414
3970 32 58 7 1 0.7070237
3971 33 58 7 1 0.256541
3972 34 58 7 1 0.03766416
3973 35 58 7 1 3.785202e-05
3974 36 58 7 1 0.02461775
3975 41 58 7 6 0.1020897
3976 42 58 7 6 0.2803421
3977 43 58 7 6 0.9057862
3978 44 58 7 6 0.9083104
3979 45 58 7 6 0.6905303
3980 46 58 7 6 0.1941778
3981 20 59 7 17 0.006434473
3982 21 59 7 17 0.008837222
3983 22 59 7 17 0.8713518
3984 23 59 7 17 0.370831
3985 24 59 7 17 0.8891037
3986 28 59 7 1 0.001756946
3987 29 59 7 1 0.008072399
3988 30 59 7 1 0.2713943
3989 31 59 7 1 0.08352473
3990 32 59 7 1 0.1748532
3991 33 59 7 1 0.01615382
3992 34 59 7 1 0.1854504
3993 35 59 7 1 0.0004522771
3994 36 59 7 1 0.005271507
3995 40 59 7 6 0.1584603
3996 41 59 7 6 0.7839689
3997 42 59 7 6 0.5591257
3998 43 59 7 6 0.9589201
3999 44 59 7 6 0.2224503
4000 45 59 7 6 0.8671515
4001 46 59 7 6 0.9295992
4002 21 60 7 17 0.9692681
4003 22 60 7 17 0.05403471
4004 23 60 7 17 0.2145642
4005 24 60 7 17 0.4701542
4006 29 60 7 1 0.4853549
4007 30 60 7 1 0.8619977
4008 31 60 7 1 0.2715936
4009 32 60 7 1 0.5336761
4010 33 60 7 1 0.6389492
4011 34 60 7 1 0.01980783
4012 35 60 7 1 0.06370457
4013 36 60 7 1 0.8016574
4014 29 61 7 1 0.8311564
4015 30 61 7 1 0.5953511
4016 31 61 7 1 0.3886309
4017 32 61 7 1 0.7055979
4018 33 61 7 1 0.6680195
4019 34 61 7 1 0.5122765
4020 35 61 7 1 0.2648267
4021 36 61 7 1 0.9366683
4022 30 62 7 1 0.1680431
4023 31 62 7 1 0.7075297
4024 32 62 7 1 0.9228159
4025 33 62 7 1 0.9006603
4026 34 62 7 1 0.05409618
4027 35 62 7 1 0.8448909
4028 26 13 8 13 0.5437165
4029 27 13 8 13 0.4213842
4030 28 13 8 13 0.9620149
4031 26 14 8 13 0.03676882
4032 27 14 8 13 0.3407693
4033 37 14 8 2 0.6944302
4034 38 14 8 2 0.09227434
4035 39 14 8 2 0.405675
4036 40 14 8 2 0.1290459
4037 25 15 8 13 0.9337878
4038 26 15 8 13 0.1196699
4039 37 15 8 2 0.04555176
4040 38 15 8 2 0.5511494
4041 39 15 8 2 0.06709825
4042 40 15 8 2 0.7932608
4043 24 16 8 13 0.198312
4044 25 16 8 13 0.8052671
4045 26 16 8 13 0.5907493
4046 38 16 8 2 0.861468
4047 39 16 8 2 0.186093
4048 40 16 8 2 0.459675
4049 41 16 8 2 0.6387238
4050 22 17 8 13 0.002973333
4051 23 17 8 13 0.2439127
4052 24 17 8 13 0.2651393
4053 25 17 8 13 0.6794799
4054 26 17 8 13 0.6534551
4055 38 17 8 2 0.5078111
4056 39 17 8 2 0.6370211
4057 40 17 8 2 0.651014
4058 41 17 8 2 0.9779885
4059 42 17 8 2 0.178985
4060 20 18 8 13 0.9425857
4061 21 18 8 13 0.9698862
4062 22 18 8 13 0.1046259
4063 23 18 8 13 0.1873481
4064 24 18 8 13 0.7448075
4065 25 18 8 13 0.2106071
4066 26 18 8 13 0.3298109
4067 38 18 8 2 0.7442168
4068 39 18 8 2 0.301884
4069 40 18 8 2 0.7315032
4070 41 18 8 2 0.3119736
4071 42 18 8 2 0.1395925
4072 43 18 8 2 0.04201541
4073 19 19 8 13 0.0761779
4074 20 19 8 13 0.8740088
4075 21 19 8 13 0.3093027
4076 22 19 8 13 0.305756
4077 23 19 8 13 0.3348146
4078 24 19 8 13 0.7967841
4079 39 19 8 2 0.0354476
4080 40 19 8 2 0.3791843
4081 41 19 8 2 0.8430864
4082 42 19 8 2 0.4681731
4083 43 19 8 2 0.51656
4084 44 19 8 2 0.2123649
4085 19 20 8 13 0.9537751
4086 20 20 8 13 0.1295009
4087 21 20 8 13 0.3856707
4088 22 20 8 13 0.4587165
4089 23 20 8 13 0.8249266
4090 24 20 8 13 0.1690768
4091 39 20 8 2 0.3013096
4092 40 20 8 2 0.03715499
4093 41 20 8 2 0.02308842
4094 42 20 8 2 0.06131756
4095 43 20 8 2 0.6779348
4096 44 20 8 2 8.943529e-05
4097 45 20 8 2 0.2053715
4098 46 20 8 2 0.8183953
4099 19 21 8 13 0.006209535
4100 20 21 8 13 0.004352319
4101 21 21 8 23 0.5720203
4102 22 21 8 23 0.4952571
4103 23 21 8 13 0.1001915
4104 24 21 8 13 0.6431962
4105 40 21 8 2 0.5611977
4106 41 21 8 2 0.8862266
4107 42 21 8 2 0.3519349
4108 43 21 8 2 0.2656701
4109 44 21 8 2 0.8939215
4110 45 21 8 2 0.9426022
4111 46 21 8 2 0.8112262
4112 19 22 8 23 0.3446038
4113 20 22 8 23 0.07176316
4114 21 22 8 23 0.9066957
4115 22 22 8 23 0.6098992
4116 23 22 8 23 0.6360317
4117 24 22 8 23 0.965736
4118 40 22 8 2 0.2690329
4119 41 22 8 2 0.8775265
4120 42 22 8 2 0.04374083
4121 43 22 8 2 0.6797296
4122 44 22 8 2 0.004262166
4123 45 22 8 2 0.01393755
4124 46 22 8 2 0.03408184
4125 18 23 8 23 0.1012492
4126 19 23 8 23 0.03578095
4127 20 23 8 23 0.59281
4128 21 23 8 23 0.005076641
4129 22 23 8 23 0.09840719
4130 23 23 8 23 0.07365837
4131 24 23 8 23 0.9949179
4132 41 23 8 12 0.08221514
4133 42 23 8 12 0.6509883
4134 43 23 8 12 0.6115014
4135 44 23 8 12 0.001721947
4136 45 23 8 12 0.4472784
4137 46 23 8 12 0.7079761
4138 47 23 8 12 0.3313288
4139 18 24 8 23 0.08537333
4140 19 24 8 23 0.9080173
4141 20 24 8 23 0.51044
4142 21 24 8 23 0.5572825
4143 22 24 8 23 0.2213149
4144 23 24 8 23 0.9421069
4145 41 24 8 12 0.1538746
4146 42 24 8 12 0.1226109
4147 43 24 8 12 0.4491566
4148 44 24 8 12 0.4507028
4149 45 24 8 12 0.5351122
4150 46 24 8 12 0.2377781
4151 47 24 8 12 0.4661044
4152 18 25 8 23 0.1738193
4153 19 25 8 23 0.07191396
4154 20 25 8 23 0.146835
4155 21 25 8 23 0.1498685
4156 22 25 8 23 0.3844856
4157 41 25 8 12 0.9025959
4158 42 25 8 12 0.568099
4159 43 25 8 12 0.8051491
4160 44 25 8 12 0.8056302
4161 45 25 8 12 0.8606077
4162 46 25 8 12 0.1899628
4163 47 25 8 12 0.2832122
4164 17 26 8 18 0.1714968
4165 18 26 8 23 0.182144
4166 19 26 8 23 0.8218581
4167 20 26 8 23 0.01852181
